id,description,hierarchy_levels,type
KS1232973JHBN1R375XV,Diversity Training,"[['16.0', '16.0.357.0']]",skill
KS1232B5XKCPBLTR3V9W,Diverter Valves,"[['20.0', '20.0.512.0']]",skill
BGSFB9C99053F124C762,Diverticulitis,"[['14.0', '14.0.308.0']]",skill
KS1232B6NBX27N8HP6K0,Divestitures,"[['13.0', '13.0.272.0']]",skill
ESFAD4F03C380C6E9F21,Dividend Calculations,"[['13.0', '13.0.281.0']]",skill
KS1230P5VZ3GGY6SXJH3,Dividend Discount Models,,skill
KS1232B6YY76FRSSMC3N,Dividend Policy,"[['13.0', '13.0.272.0']]",skill
KS1232B72W26VVWNC5NL,Dividend Reinvestment Plan,"[['13.0', '13.0.281.0']]",skill
KS1232B77XG603KR3WK5,Dividend Yield,,skill
KS1232C726JF2HF2J1DQ,Diving,"[['24.0', '24.0.187.0']]",skill
KS1232C6ZXNYBM4D94NH,Diving Medicine,"[['14.0', '14.0.310.0']]",skill
KS1232D6BSDSX81GVY9Y,Divinity,,skill
KS1232D6PH6SBVWWPQWC,Django (Web Framework),"[['17.0', '17.0.491.0']]",skill
KS1232D74QJXKSNQC6WM,Djbdns,"[['17.0', '17.0.392.0']]",skill
KS122YL6W37PFGGQGZZ0,Djuice (Mobile Telecommunication Services),,skill
BGSC9EC2F7170172C1DA,Dlib (C++ Library),"[['17.0', '17.0.372.0']]",skill
KS1232P6FBK09NQV1M0Q,Dmalloc,,skill
KS123346JBJ7X1RZN99Y,DnaSP Software,,skill
KSEW1W1CV2403AVU2RRM,Dnsmasq,,skill
KS122TD6J15DFR56XQL3,DoD Employee Interactive Data System (DEIDS),,skill
ESB15786D0DA01362469,DoD Information Assurance (IA) Certification,,skill
ES13F9D52A14D3E8EECA,DoD Information Assurance Certification And Accreditation Process (DIACAP),,skill
BGS4E4AB8476BF7D1A54,DoD Information Technology Portfolio Repository (DITPR),"[['28.0', '28.0.591.0']]",skill
ES71C56587D6C42B73B8,DoDAF,"[['17.0', '17.0.480.0']]",skill
KSDNXR9YRUW5E839B5MK,Doc2vec,,skill
KS1233G73SYWQMPX5HG0,DocBook,,skill
BGSF0237C0E882F303D6,Dock-To-Stock,"[['32.0', '32.0.637.0']]",skill
KSY4WFI1S164RQUBSPCC,Docker (Software),"[['17.0', '17.0.476.0']]",skill
BGS24B020F89FB7BC0E3,Docker Compose,"[['17.0', '17.0.476.0']]",skill
KS6J3XWZEB5IQYXJE27M,Docker Container,"[['17.0', '17.0.476.0']]",skill
KS61ZX00TEDMBSZ60YHX,Docker Engine,"[['17.0', '17.0.476.0']]",skill
BGSDB04BC27B4EC647E5,Docker Hub,"[['17.0', '17.0.476.0']]",skill
BGSBA039800FDDE43299,Docker Machine,"[['17.0', '17.0.488.0']]",skill
KS98FOOTUROMAWNASKVR,Docker Swarm,"[['17.0', '17.0.488.0']]",skill
KSMQOXR20589Y8VYOB6U,Dockerfile,"[['17.0', '17.0.476.0']]",skill
KS122G070CFTWL1GNRBK,Docketing (Court),"[['19.0', '19.0.505.0']]",skill
KS7G0PC66S48SQHVVW09,Docking (Computers),"[['17.0', '17.0.386.0']]",skill
KS1233K6FXKVZVVJGKW8,Docman,,skill
KS1235274GWMRS8WMDNB,Doctrine Query Language (DQL),"[['17.0', '17.0.464.0']]",skill
KSI6FBIPLE9T6MUYXM9S,Doctrine2,,skill
KS1233R70BNBG709PLQL,DocuWare,,skill
KS1233H68GC2M7WWF6HZ,Document And Media Exploitation,"[['28.0', '28.0.589.0']]",skill
KS1233K6R450ZP1ZW4ZC,Document Camera,"[['23.0', '23.0.565.0']]",skill
KS1233K6Y95WF89NRHNZ,Document Capture Software,"[['1.0', '1.0.408.0']]",skill
KS1233K70C24NF12YG0N,Document Classification,"[['9.0', '9.0.191.0']]",skill
KS1233L62NY606682P72,Document Comparison,"[['23.0', '23.0.567.0']]",skill
KS1233L643XCFSRZDSB8,Document Composition,"[['17.0', '17.0.474.0']]",skill
ES93B57691B92F1190C2,Document Control,"[['1.0', '1.0.408.0']]",skill
KSYVIWTA9OFV8EZ6SPYX,Document Conversion,"[['1.0', '1.0.408.0']]",skill
KS122RW73HPBRXQP913N,Document Development Life Cycle (DDLC),"[['23.0', '23.0.567.0']]",skill
KS1233L6RFXKMSM719Y3,Document Engineering,,skill
KS1233L6RNV66P5RV0VR,Document Formatting,"[['23.0', '23.0.567.0']]",skill
KS1233L795SLC91T1N3J,Document Imaging,"[['1.0', '1.0.408.0']]",skill
KS1233M63SVPP09YJQ37,Document Layout Analysis,"[['3.0', '3.0.122.0']]",skill
ES2485681ABF954DB2BA,Document Management,"[['1.0', '1.0.408.0']]",skill
KS122Y174MLT2HYVMJDP,Document Management Systems,"[['1.0', '1.0.408.0']]",skill
KS1233M7170WYZ70Y959,Document Object Model,"[['17.0', '17.0.476.0']]",skill
KS1233N5Z0RM8G4MT4C9,Document Preparations,"[['23.0', '23.0.567.0']]",skill
KS7G0CG6PWH221KD1VFH,Document Process Automation,,skill
KS1233N741Q4095RFZS8,Document Processing,"[['1.0', '1.0.408.0']]",skill
KS1233N776KNMKNBJT8L,Document Processor,"[['1.0', '1.0.101.0']]",skill
KS1233P6VYX8PMYLXRY7,Document Production,"[['1.0', '1.0.408.0']]",skill
KS1233Q61BQ1MC9Q1WZL,Document Retrieval,"[['1.0', '1.0.408.0']]",skill
BGSBB98DD44C6391F289,Document Review,"[['23.0', '23.0.567.0']]",skill
KS1233Q6FZQ47JKTG3TC,Document Structure Description,"[['17.0', '17.0.415.0']]",skill
KS1233Q6G369JB7LTX82,Document Type Definition,"[['17.0', '17.0.415.0']]",skill
KS1233L645QDKLXSG1XY,Document-Oriented Databases,"[['17.0', '17.0.479.0']]",skill
KSKXWKPYXOLCO2CU6WAR,Document.write,"[['17.0', '17.0.369.0']]",skill
KS1233R623ZZQ0T1Z0XQ,Documentary Films,"[['23.0', '23.0.565.0']]",skill
KS7G1Y264NLHY548H74B,Documentation Based Coding,"[['17.0', '17.0.474.0']]",skill
KSF5VGAEG0U5RBA8R4V7,Documentation Generation,"[['11.0', '11.0.225.0']]",skill
KS1233R6SQTXJH2NHGXZ,Documentum,"[['17.0', '17.0.391.0']]",skill
ES9BD2FA2B9F8F1B27F0,Dodd-Frank Act,"[['13.0', '13.0.274.0']]",skill
KS1233S76966T67NXJGH,Dog Care,,skill
KS121LH6MDWVMYRFZ952,Dog Training,"[['25.0', '25.0.571.0']]",skill
KS1233T6LMH3MVYP01P5,Dogri Language,,skill
KS122ZF7845KJH7HF7B9,Dojo Toolkit,"[['17.0', '17.0.438.0']]",skill
BGSFB6ADFC09F7EA7712,Dokku,,skill
KS1233W5YN5T9DCC6Y3Q,Dolby Digital,"[['23.0', '23.0.559.0']]",skill
KS1281K6JXCQMVCJCYX5,Dolby Pro Logic,,skill
BGS7C5C5DDBBFEC89BA4,Dollies,"[['32.0', '32.0.639.0']]",skill
KS1233Y6P5L56R60437M,Dom4j,,skill
KS12083653Y3YWCYWRHX,Domain Controllers,"[['17.0', '17.0.451.0']]",skill
KSV4CXO6S9ZZMIH51ZCD,Domain Driven Design,"[['17.0', '17.0.474.0']]",skill
KSYFWRA2BJH6F9LIL7Q8,Domain Model,"[['17.0', '17.0.474.0']]",skill
KS1233Z78YXBVNQV8WZW,Domain Name Registrar,"[['17.0', '17.0.421.0']]",skill
KS1233Z67J34LJ709T5W,Domain Name System,"[['17.0', '17.0.421.0']]",skill
KS1233B5ZM8NXHD4NGQX,Domain Name System (DNS) Servers,"[['17.0', '17.0.481.0']]",skill
KS1233B5YJNBZ7DWRBNY,Domain Name System Security Extensions,"[['17.0', '17.0.451.0']]",skill
KS127KN6HP52R6DFW7F2,Domain Parking,,skill
KS1233Z794RVLR9BCZX4,Domain Registration,"[['17.0', '17.0.421.0']]",skill
KS1232P6FKT10G8MK2W1,Domain-Based Message Authentication Reporting And Conformance (DMARC),,skill
ESA9FBE7BF2274298757,Domain-Specific Language,"[['17.0', '17.0.456.0']]",skill
KS1233Z672XWWZB1TPWZ,Domainkeys,,skill
KS1232F6QJFSF46D5VDB,Domainkeys Identified Mail,"[['17.0', '17.0.392.0']]",skill
KSVQ4Y36AAMJT7ZPJ69E,Domestic Policy,"[['8.0', '8.0.180.0']]",skill
KS123406571CJBRNTXVD,Domestic Relations,"[['8.0', '8.0.181.0']]",skill
KS4404T6MW941KRPSKLM,Domestic Roof Construction,"[['4.0', '4.0.146.0']]",skill
BGSB61F04CAB2F868865,Domestic Shipping,"[['32.0', '32.0.633.0']]",skill
BGS543A2B7836761159E,Domestic Transportation Services,"[['32.0', '32.0.633.0']]",skill
KS6835G6FJ26DXPNMQ2V,Domino XML Language,"[['17.0', '17.0.415.0']]",skill
KSQWCQUARC9WTDK8CUX4,Domo,"[['3.0', '3.0.115.0']]",skill
ES5A2A99AEF658D60F41,Donor Phlebotomy Technician (DPT-ASCP),,skill
KS123406WTXKLX3VTZX8,Donor Registration,"[['14.0', '14.0.314.0']]",skill
ESC098DE52A1CBE30EAB,Donor-Advised Funds,"[['22.0', '22.0.547.0']]",skill
KSG9FVOBAXT24LOL0WNO,Donut Chart,,skill
KS123406YTT46YPHS98T,Doodle,,skill
KS1234070CZ7W54M1GTQ,Door Frames,"[['4.0', '4.0.131.0']]",skill
KS123416SGLJ8S65SH78,Door Hinges,"[['20.0', '20.0.517.0']]",skill
KS440DY6RGGW4VZLPDQ4,Door Security,"[['28.0', '28.0.592.0']]",skill
KSWYQGP12O1VY0UCD13Z,Dopostback,,skill
KS123436V4FGBGDSWGXN,Doppler Effect,,skill
ESC48D719A3CAE45A5EF,Doppler Radar,"[['30.0', '30.0.619.0']]",skill
KS7G7Q65WKJ6HXFCJB6B,Doppler Ultrasonography,"[['14.0', '14.0.323.0']]",skill
KS123446ZBQT1W3KW005,Dormer,"[['4.0', '4.0.146.0']]",skill
ES8FC1EE4EB56B0F3EB8,Dosage Calculation,"[['14.0', '14.0.341.0']]",skill
KS441ND703QYW8NMNBY4,Dosage Form,"[['30.0', '30.0.618.0']]",skill
KS12349661Q4WPBV9381,Dose Verification Systems,"[['30.0', '30.0.300.0']]",skill
KS123496WYFFYS8PDYD4,Dosimetry,"[['30.0', '30.0.324.0']]",skill
KS1234B71WRC29FMP5PC,Dot Blotting,,skill
KS1234D5WGFM1CJBRY0H,Dot Matrix Printers,"[['17.0', '17.0.386.0']]",skill
KSQS2YQC4B6PXXWMA75X,Dot Product,,skill
KS12336763TYWR6CKRC6,DotNetNuke,"[['17.0', '17.0.391.0']]",skill
KS1234D79466H1QFJ4V6,Dotcms,,skill
KS696E91S6H8PCD3ZJJC,Dotcover,,skill
KSQ4D6I8RV6IPRVUG47E,Dottrace,,skill
KS1234G643TNRHSYLWD8,Double Award Science,,skill
KS1234J5XYC75R73V65F,Double Dispatch,,skill
KS1234L78VLR6KMDL1SG,Double Taxation,"[['13.0', '13.0.287.0']]",skill
KS122V56G98PWWJ3J953,Double-Ended Queue,,skill
KS1234J6HKPLGR5CGQ4S,Double-Entry Bookkeeping Systems,"[['13.0', '13.0.278.0']]",skill
BGSA98F62BF8030227C5,DoubleClick Digital Marketing,"[['22.0', '22.0.551.0']]",skill
ES3F999146C1E5E16E33,Doubles Endorsement,,skill
KS1234L79FXD9X97M62B,Doubly Fed Electric Machine,,skill
BGS7537F7962057291A0,Douches,"[['14.0', '14.0.309.0']]",skill
BGS6A90C9AF8A593D6E2,Dough Preparation,"[['15.0', '15.0.351.0']]",skill
KS1234N6XNMM535F7CL7,Doula Certification,,skill
KS1234R6TYQQ555XZLB4,Dovecot,"[['17.0', '17.0.473.0']]",skill
BGSF28C6A4556F5FBA64,Downhole Drilling,"[['11.0', '11.0.235.0']]",skill
KS1234S6NNJ4487XJC9X,Downstream Processing,"[['30.0', '30.0.618.0']]",skill
ESD28C7DDDAC84AB4F73,Doxy.me (Telemedicine Software),,skill
KS1234T74M8ZX9SGRJD3,Doxygen,"[['17.0', '17.0.476.0']]",skill
KS6UVMJCU5UB3LAZVP9I,Dozer,"[['4.0', '4.0.636.0']]",skill
KS1LTFPZ3A5V9W454971,Dplyr,"[['3.0', '3.0.118.0']]",skill
KS123556FZYNRXP54D4W,DraftSight,"[['11.0', '11.0.226.0']]",skill
KSBNT7421OXHKB4JO8GJ,Drafting Documents,"[['23.0', '23.0.567.0']]",skill
KS12355666VXNF077GBG,Drafting Machines,"[['11.0', '11.0.219.0']]",skill
KS4KJ4EOEZN3NUBVMT8O,Drag And Drop,"[['17.0', '17.0.491.0']]",skill
KS123556S8KDBD2VBMR9,Drag Reducing Agent,,skill
KSQ4C5V7Q0ZU3E36RCMN,Draggable,,skill
KS123566NDFDD6GNWWJT,Dragon Dictation,"[['1.0', '1.0.102.0']]",skill
KS123566W53TBL3QZB1M,Dragon Naturallyspeaking Systems,"[['1.0', '1.0.102.0']]",skill
KS123566CGX12N5ZSDTD,DragonDictate,,skill
KS122RG65C0BWNFPTK92,DragonFly BSD,,skill
KSZFUXG6Y9TXNSBNAK78,Dragula,,skill
BGS16B2F783AEF1A5F64,Drain Cleaning,"[['20.0', '20.0.520.0']]",skill
KS123575YN7XG4XJW3RF,Drainage District,"[['11.0', '11.0.218.0']]",skill
KS7G7075XZCWK6F9F51J,Drainage Systems,"[['20.0', '20.0.520.0']]",skill
BGSE35C72E314B2E76CA,Drake (Tax Software),"[['13.0', '13.0.287.0']]",skill
ES4674DE166DC12DDCD1,Dramaturgy,"[['24.0', '24.0.570.0']]",skill
KS123586LSVM6RS5KC9S,Draw-Works,,skill
KSFAQ41B5ES8CBEMT6H7,Draw.io,"[['5.0', '5.0.164.0']]",skill
KS123586HB21RQTMTCVS,DrawPlus,,skill
KSY5MNXN4AFA59IG7BRX,Drawable,,skill
KS123586FGV3X7F7BJR7,Drawing,"[['7.0', '7.0.171.0']]",skill
KSOVUQHJIJAIHI0SZNZ3,Drawing Interpretation,"[['11.0', '11.0.219.0']]",skill
ES7E585E986BF87123A3,Drawloop (Software),"[['17.0', '17.0.435.0']]",skill
KS1235B6M1Q1DLLF58T9,Drayage,"[['32.0', '32.0.645.0']]",skill
KS1235H70L884XFP75XV,Dreamscape,,skill
KS1235J6P1F8SYDRY3FN,Dreamweaver Mx Certification,,skill
KS123566CBWDRK3HG3D8,Dredging,"[['10.0', '10.0.209.0']]",skill
BGSF6E21FC02D1F064EE,Dressing Changes,"[['14.0', '14.0.309.0']]",skill
KS1235K69KYCYML3WRC5,Dried Blood Spot Testing,"[['14.0', '14.0.299.0']]",skill
KS1235K6RJY1N19SM967,Drill Bits,"[['21.0', '21.0.530.0']]",skill
KS1235K6TSBCFSNW8RXQ,Drill Cuttings,"[['11.0', '11.0.228.0']]",skill
KS1235K70WXMCC9V8FR0,Drill Motors,"[['20.0', '20.0.521.0']]",skill
KS1235L5VWZYMJ259DNZ,Drill Pipe,,skill
KS1235L6J6YPBYBHJJBX,Drill Press,"[['21.0', '21.0.530.0']]",skill
KSMTFNFETVWSHU2K5X07,Drilldown,"[['3.0', '3.0.116.0']]",skill
KS122DG66PHRD8HWBS92,Drilling,"[['21.0', '21.0.532.0']]",skill
KS1235L6KFXNPNN68NF7,Drilling Engineering,"[['11.0', '11.0.235.0']]",skill
KS1235L6VLVWZCX805QW,Drilling Fluid,"[['10.0', '10.0.201.0']]",skill
KS1235M6X0SX7XG8XZJB,Drilling Rig,"[['10.0', '10.0.201.0']]",skill
KSTEMU95ZKA7XDRCVQJK,Drillthrough,,skill
KS1235P5ZVQRHD800SQK,Drip Irrigation,"[['2.0', '2.0.111.0']]",skill
KS1235Z6GF5K6BLYC1KC,Drip Irrigation Machinery (DRTS),,skill
KS1235P6FMQKLJCGMWS4,Drip Marketing,"[['22.0', '22.0.552.0']]",skill
KS1235R70L47PGFTDXNX,Drive Image (Storage Software),,skill
KS1235P70GDFY526SXRQ,Drive Mapping,"[['17.0', '17.0.482.0']]",skill
ESF57F2B174A438179FE,Drive Mechanisms,"[['21.0', '21.0.530.0']]",skill
KS1235P76V71PLMVRJ9J,Drive Shaft,"[['20.0', '20.0.522.0']]",skill
KS1235R6CKXR4R3QT783,Drive Testing,"[['11.0', '11.0.239.0']]",skill
KS1235T6LS7TMM7477C4,DriveSavers,,skill
KS1235Q5ZLBDJ92FQ1BB,DriveSpace,,skill
KS1235V5W7TM41LP3N70,DriveWorks,,skill
KSMDVI2L0ZPEC9PX7JPH,Driven Personality,"[['26.0', '26.0.577.0']]",skill
KS1237V61KFZ1YPBPXXX,Driver's Vision Enhancer (Optical Devices),,skill
KS1235R6P1DJK8D7J5S3,Drivetrain,"[['20.0', '20.0.522.0']]",skill
ESEE8C22D4145F236478,Drone Pilot Certificate,,skill
KSHDSMVNGFCP7VL2OJBL,Drone.io,,skill
KS1235W5YKHHJQTYQYBZ,Drools,"[['5.0', '5.0.154.0']]",skill
KS1235W77195XRX5TDMZ,Drop Shipping,"[['32.0', '32.0.633.0']]",skill
KS1235W78Z8SMZ95PK3F,Drop Tests,,skill
BGSE43B911A201FBC637,Dropbox API,,skill
KS1204Z649C4T4KXWLCG,Dropped Ceilings,"[['4.0', '4.0.131.0']]",skill
KS1235X724Q3H77V6M8M,Dropped-Call Rate,"[['17.0', '17.0.483.0']]",skill
KS124RV63SH0F161B454,Dropping And Hooking,"[['32.0', '32.0.634.0']]",skill
KS2155U09ZGU9FTC4GPM,Dropwizard,"[['17.0', '17.0.437.0']]",skill
ESD34A095B83A8CE72CE,Drug Absorption,"[['14.0', '14.0.341.0']]",skill
KS1206Q6LBTPFC8TY5K0,Drug Administration,"[['14.0', '14.0.341.0']]",skill
KS123606D9B7G8SWYZL1,Drug Allergy,"[['14.0', '14.0.310.0']]",skill
BGS42ACC5AE7FB2A3443,Drug Commercialization,"[['30.0', '30.0.618.0']]",skill
KS1236170NK4PC0BYFSG,Drug Development,"[['30.0', '30.0.618.0']]",skill
KS12361686MYH1PBKFFH,Drug Discovery,"[['30.0', '30.0.618.0']]",skill
KS123606S7ZCDNXFB2PT,Drug Education,"[['14.0', '14.0.338.0']]",skill
BGSBF6D35A5FE15C71C5,Drug Efficacy Evaluation,"[['30.0', '30.0.618.0']]",skill
KS7G6N16DDM8V238BGQ2,Drug Enforcement Agency,"[['19.0', '19.0.504.0']]",skill
BGSA9BBE11D5E40D0A3D,Drug Formulary,"[['14.0', '14.0.341.0']]",skill
KS12362635N47G0BTXSC,Drug Identification Number,"[['30.0', '30.0.618.0']]",skill
KS1236263RM2P3DHD18P,Drug Interaction,"[['14.0', '14.0.341.0']]",skill
KS1236268H420QTGFT00,Drug Overdose Treatment,"[['14.0', '14.0.304.0']]",skill
BGSFEB1DCEAB3B61FD40,Drug Protocols,"[['14.0', '14.0.341.0']]",skill
ES4E827AC627934F901D,Drug Quality And Security Act,"[['19.0', '19.0.510.0']]",skill
KS123626CXDM2PCN7XYP,Drug Recognition Expert,,skill
BGS1C9F1B6B13D04D49D,Drug Regulatory Affairs,"[['30.0', '30.0.618.0']]",skill
KSH9VUAZHTEBZMEFP2X5,Drug Resistance,"[['30.0', '30.0.618.0']]",skill
ESA01F685AFE4E534143,Drug Supply Chain Security Act,"[['14.0', '14.0.341.0']]",skill
KS1236361XQRCFZVY9LL,Drug Testing,"[['30.0', '30.0.618.0']]",skill
ES85ABCD12B6403A9A60,Drug Trafficking Investigation,"[['19.0', '19.0.502.0']]",skill
ESAE0269474C06DC70CB,Drug Utilization Review,"[['14.0', '14.0.341.0']]",skill
BGS42690CB3A55592C5E,Drug Validation,"[['30.0', '30.0.618.0']]",skill
ESB4B73EE12769818B17,Drug-Food Interaction,"[['14.0', '14.0.341.0']]",skill
KS123647339W9G63NP8H,Drum Machines,,skill
KS122D36WPQ848H7NK4R,Drum Motors,,skill
KS123655X6LT3FJ1N6J6,Drumagog,,skill
KS1235W6HWFKFTM31M45,Drupal,"[['17.0', '17.0.391.0']]",skill
KS123677002MQ3SPF587,Drush,"[['17.0', '17.0.470.0']]",skill
KS12367718NSC68MBH4M,Druva Software,,skill
KS1236772GCF5X1VCZNZ,Dry Cleaning,"[['20.0', '20.0.514.0']]",skill
KS123686QB9GML84Q2JB,Dry Dock,,skill
KS123696BLXR0CGM2C0W,Dry Etching,"[['21.0', '21.0.532.0']]",skill
BGSF53B09221B58C43D8,Dry Eye,"[['14.0', '14.0.306.0']]",skill
KS123696RRGZ58K6JZ3C,Dry Goods,"[['32.0', '32.0.637.0']]",skill
KS1236972KX72PM52LYV,Dry Lab,,skill
ESE247AB92C2B92510CF,Dry Needling,"[['14.0', '14.0.342.0']]",skill
KS7G03X6PFR03DGGD2XG,Dry Powder Inhalers,"[['14.0', '14.0.322.0']]",skill
KS123YZ67RKKBV9PMBY9,Dry Riser,,skill
BGS2BBAEF2C7B905EF91,Dry Rot,"[['4.0', '4.0.131.0']]",skill
KS1236B6MX5RNS40K6VM,Dry Run,,skill
ESCF30B102A43273A250,Dry Van Truck Operation,"[['32.0', '32.0.634.0']]",skill
KS1236C67L2LFXXN0CGB,Dry Weight,,skill
KS7G6YP71KLYVPX32LRL,Dryers,"[['20.0', '20.0.512.0']]",skill
ESF5B1CFD9A02031DD44,Drywall (Installation And Repair),"[['4.0', '4.0.140.0']]",skill
KSTZ8Q3V1QZLNQENGDGS,Ds 5,,skill
KS123766W8789N74SK18,DtSearch,,skill
KSJ9YX3166UWV43AW3IA,Dtexec,,skill
KS123766LPKJTG029YCM,Dtrace,,skill
KS1237B5YVZ39ZSR3L7Z,Dual Diagnosis,"[['14.0', '14.0.327.0']]",skill
ESEAD500BB58F68877C1,Dual Fuel Smart Meter,,skill
KS122ZP6GK3DCVQK9L5H,Dual In-Line Memory Module (DIMM),"[['17.0', '17.0.386.0']]",skill
KS1237F6G4SHL5KH12QB,Dual Language,"[['23.0', '23.0.499.0']]",skill
KS121HT6R1NC47LTLND0,Dual Mode Mobile,"[['17.0', '17.0.483.0']]",skill
KS1237G79T9S6N3GG8VX,Dual Processor,,skill
KSVBF93OF2UFSCDG5T3Q,Dual Sim,,skill
KS121486FK84W27D0H9F,Dual-Energy X-Ray Absorptiometry,"[['14.0', '14.0.323.0']]",skill
KS1234X73GNDCWJMR52V,Dual-Ported RAM,,skill
KS123746HTSMVFBDR4JL,Dual-Tone Multi-Frequency Signaling,"[['17.0', '17.0.483.0']]",skill
KS7G3G96DL66J8MVTKN9,Duala (Language),,skill
KS120SZ64WNLQX6GWWK2,Dubbing (Filmmaking),"[['23.0', '23.0.563.0']]",skill
KS1237J637X96JZ7TCMV,Dublin Core,"[['9.0', '9.0.191.0']]",skill
BGS2F353BDD9D5F90AC9,Duchenne Muscular Dystrophy,"[['14.0', '14.0.311.0']]",skill
KS122RW70C15T6BGCW98,DuckDuckGo (Internet Search Engines),"[['17.0', '17.0.472.0']]",skill
KS1237J6G0HMK0P8KFFQ,Duco,,skill
KS1237J6K7G8WFY6F9BC,Duct Cleaning,"[['20.0', '20.0.517.0']]",skill
KS1237J78TN33SVSV0C0,Ductility,"[['11.0', '11.0.233.0']]",skill
ES895395926ECD765D7B,Ductwork,"[['20.0', '20.0.519.0']]",skill
KS1237L6PKFC8187JKW5,Due Diligence,"[['5.0', '5.0.156.0']]",skill
KS1237L6RGVNHRVN7Z0D,Due Process,"[['19.0', '19.0.505.0']]",skill
KSANJEV4ZGVJQ0GDUX0T,Dummy Data,,skill
KS1237M6DGGXKC2YDK3T,Dump Analyzer,,skill
KSVVWO004PZ740WTSVM9,Dundas BI,,skill
ESF84AEE13CFE79B293E,DupeBlocker,"[['5.0', '5.0.546.0']]",skill
KS1237N73WCYM8WHPB4T,Duplexer,,skill
KS124LH79W2K862HFPMR,Durable Goods,"[['32.0', '32.0.637.0']]",skill
ES7BDEC530FE3D1E63F3,Durable Medical Equipment,"[['14.0', '14.0.322.0']]",skill
KS441Z76B3QQ36LR1NRL,Durable Water Repellent (Technical Fabrics),,skill
KS84NCG0J6E28GPD1BHW,Durandal,"[['17.0', '17.0.438.0']]",skill
KS1237N77F5GBWBBKC87,Duratrans,,skill
KS1237P641PJJ5NMX5JW,Dust Collection Systems,"[['21.0', '21.0.530.0']]",skill
KS44V2POH49GQIUZY60L,Dust.js,"[['17.0', '17.0.438.0']]",skill
KS1237R60KJFP8VZ30JF,Dutch Language,"[['23.0', '23.0.498.0']]",skill
KS123806H7Y3DH33JQMV,Dwb - A Webkit Web Browser,,skill
KSQ6QP41GS5AO46XHRB5,Dwolla,,skill
KS7G69S6NZ3BRN6KJTM0,DxDesigner (Software),"[['11.0', '11.0.226.0']]",skill
KS1238661MX5HCSD2Y6Z,Dye Penetrant Inspection,"[['21.0', '21.0.538.0']]",skill
KS122LK63SCPTMZDPWT2,Dyeing,"[['21.0', '21.0.540.0']]",skill
KS1238770HLFMBP8M3ZZ,Dyes,"[['20.0', '20.0.514.0']]",skill
KS1238776J5WV43L03XH,Dymola,"[['11.0', '11.0.243.0']]",skill
BGSC8D7CDBCA45DC5982,Dynamic Application Security Testing (DAST),"[['17.0', '17.0.392.0']]",skill
KS7G1NC5ZJJ38TWYZXXP,Dynamic Authentication Filter,,skill
KS123886ZB6N70GWHNP4,Dynamic Balance,"[['26.0', '26.0.579.0']]",skill
KS7G60C6NVTQQ42970XQ,Dynamic Binding,,skill
KS1238876MCF8RLBF7JP,Dynamic Business Process Management,"[['5.0', '5.0.158.0']]",skill
KSW7M2N7K1F73JEVF487,Dynamic Communication,"[['23.0', '23.0.576.0']]",skill
KSOVEQPKEQJ5T2X9R89J,Dynamic Content,"[['17.0', '17.0.490.0']]",skill
KS1TU8PF88ER8N7GJF62,Dynamic Controls,,skill
KS122RX6X3ZRZRYW3Z3T,Dynamic DNS (Domain Name System),"[['17.0', '17.0.421.0']]",skill
KSP2WYQX6GAC6IJILEDJ,Dynamic Data,"[['17.0', '17.0.395.0']]",skill
KS123855XV7VPWTRP7ZR,Dynamic EXtensible Markup Language (DXML),,skill
KSUG5VL6LR9WGA6GRVDY,Dynamic Forms,"[['17.0', '17.0.491.0']]",skill
KS122X269VKRQZP8QC7K,Dynamic HTML,"[['17.0', '17.0.491.0']]",skill
KS122RM6RTFWYVZQB39Q,Dynamic Host Configuration Protocol (DHCP),"[['17.0', '17.0.450.0']]",skill
KS123896MVGMVR2BYNKD,Dynamic Imaging,"[['23.0', '23.0.565.0']]",skill
KS1238B67TYCC7D78BXH,Dynamic Infrastructure,"[['17.0', '17.0.363.0']]",skill
KSTMJBORO8O37UCC53EX,Dynamic Ip,"[['17.0', '17.0.421.0']]",skill
KS1232F68NLX4SSCJG0H,Dynamic Job Descriptor Entry,,skill
KS127SN6L09PJ5XPHMDD,Dynamic Light Scattering,"[['30.0', '30.0.624.0']]",skill
KSS702VHO64LQMIRIH62,Dynamic List,"[['29.0', '29.0.604.0']]",skill
KSB1T33MBUJKXGALPM64,Dynamic Loading,"[['17.0', '17.0.474.0']]",skill
KS1232N69FZ3RJW7YKN8,Dynamic Logical Partitioning,"[['17.0', '17.0.488.0']]",skill
BGSC19ACC09B40583FEF,Dynamic Management Views,"[['17.0', '17.0.400.0']]",skill
KS1232V6Y263CDSHMGX4,Dynamic Mechanical Analysis,"[['11.0', '11.0.233.0']]",skill
KS1232V76H4KTJD0N77D,Dynamic Multipoint Virtual Private Networks,"[['17.0', '17.0.451.0']]",skill
KS123336JZLSYH5C0S18,Dynamic Network Authentication System (DNAS),,skill
BGS400A62D7BF614F472,Dynamic Object-Oriented Requirements System (DOORS),"[['17.0', '17.0.480.0']]",skill
KSNWU0H1XNMPN5FPLTPE,Dynamic Personality,"[['26.0', '26.0.578.0']]",skill
KS1238C5VZVM9L2FMZ3M,Dynamic Positioning,"[['11.0', '11.0.232.0']]",skill
